"pid","assessed_value"
3964,630950.762252937
3965,307854.110749736
3966,189371.294769111
3967,200046.122369021
3968,0
3969,0
3970,140974.103647036
3971,582576.966596692
3972,106479.613141788
3973,0
3974,305639.510907722
3975,383942.189025623
3976,142200.950917585
3977,443221.62691113
3978,105348.278702824
3979,266571.297429647
3980,196470.132244714
3981,168605.673085874
3982,393706.722257218
3983,1125799.81245283
3984,0
3985,316061.26262477
3986,707387.940702855
3987,308326.675640058
3988,200874.904336831
3989,420724.492831522
3990,0
3991,211875.633732945
3992,0
3993,125658.287219245
3994,591342.728136635
3995,0
3996,65458.5894699682
3997,100680.080747777
3998,669324.611390103
3999,208253.283651405
4000,89142.1798391499
4001,93217.2712146075
4002,148074.327634777
4003,209395.810945619
4004,164041.282254493
4005,202318.476806748
4006,140393.85962676
4007,366133.345911226
4008,102603.486776499
4009,292757.12852201
4010,680994.389434985
4011,251102.155575868
4012,413819.052933362
4013,144163.873361172
4014,139117.142369037
4015,358877.765907316
4016,0
4017,453244.85329967
4018,108924.360256072
4019,151846.868447218
4020,110674.731101775
4021,108874.962135156
4022,398768.964637681
4023,334354.818838763
4024,297728.439548378
4025,200098.351391381
4026,108382.156187598
4027,261637.483274559
4028,0
4029,196901.808929186
4030,353.907963640688
4031,602316.28762584
4032,439741.41690835
4033,671610.299067165
4034,360994.608241647
4035,50950.4454160881
4036,273471.734663297
4037,72367.3609989183
4038,262753.160275954
4039,115477.964022584
4040,0
4041,267592.282203599
4042,125001.233249324
4043,176326.235407045
4044,1562440.44406877
4045,291284.080425313
4046,649299.198724285
4047,60985.8667406554
4048,139487.941151963
4049,160865.44226923
4050,258057.542405383
4051,69113.9342528883
4052,254306.753755966
4053,482770.09195383
4054,63072.3518746767
4055,288521.297210173
4056,255820.67531268
4057,735923.471408639
4058,276895.910729663
4059,280751.127398088
4060,166814.984690784
4061,289528.074477087
4062,82641.1605889037
4063,0
4064,134748.745138504
4065,132931.465010326
4066,604309.984939137
4067,160496.335791236
4068,0
4069,0
4070,0
4071,159513.543208591
4072,429273.39735051
4073,380980.65721904
4074,323685.911121674
4075,316048.062725522
4076,287290.067145685
4077,581258.194030556
4078,177143.406403802
4079,177347.684661785
4080,1283436.58403321
4081,329097.632153475
4082,269093.231907518
4083,288323.454022119
4084,305535.944147027
4085,221143.865773638
4086,0
4087,744553.3809688
4088,182618.115921302
4089,528421.087139077
4090,296588.464783224
4091,339912.431915596
4092,79270.1196260014
4093,261421.40631155
4094,240468.783165049
4095,337589.790608037
4096,49237.7749729593
4097,86971.2927098297
4098,276098.320657094
4099,231193.627481977
4100,1320083.47800496
4101,192086.129790277
4102,565294.817394547
4103,1183155.11979355
4104,223933.621062284
4105,131580.19212853
4106,138304.880612612
4107,492202.594364389
4108,626634.75053292
4109,161965.203480557
4110,357683.177807132
4111,272135.180651394
4112,724930.985623338
4113,358123.869789007
4114,57880.0198213158
4115,264834.827045027
4116,114435.043118429
4117,1006107.10348715
4118,0
4119,301708.091561982
4120,1422106.48266888
4121,193972.442098266
4122,0
4123,0
4124,141794.860441133
4125,189754.519956253
4126,423431.060887539
4127,109640.980114641
4128,123163.200656087
4129,528862.314091368
4130,98372.5384668781
4131,674053.19703939
4132,171113.089722705
4133,0
4134,571700.585668956
4135,737795.507053436
4136,420087.118420219
4137,1764918.86955832
4138,310493.144137633
4139,602721.609421511
4140,24448.4494154637
4141,0
4142,279061.436561026
4143,159863.531679175
4144,0
4145,188755.086659688
4146,305524.118743879
4147,129270.695288227
4148,0
4149,243180.686239595
4150,573818.351853593
4151,208171.513275069
4152,255020.61910139
4153,338844.447552733
4154,358602.669715012
4155,47663.3217341557
4156,492456.184639365
4157,147200.609680926
4158,62490.6635451546
4159,0
4160,0
4161,250432.034617539
4162,595202.855200475
4163,308496.661026177
4164,731015.651480084
4165,275497.162038773
4166,77364.7035965915
4167,0
4168,46973.3384286308
4169,155691.507011431
4170,48536.3262522895
4171,0
4172,294501.52969813
4173,101113.877583385
4174,251689.297379591
4175,0
4176,182339.924412572
4177,0
4178,0
4179,172387.713069463
4180,1173451.35952709
4181,0
4182,301026.416883737
4183,126269.603374518
4184,725484.171598414
4185,385125.400462966
4186,0
4187,570957.223716983
4188,0
4189,182974.586270858
4190,444133.972612452
4191,138880.906940485
4192,298597.16449866
4193,79211.4351053301
4194,250593.940319286
4195,76577.3462405882
4196,124145.261103093
4197,0
4198,96606.874585322
4199,866644.364600708
4200,329347.917007105
4201,0
4202,171154.575171724
4203,0
4204,0
4205,394756.379380692
4206,99592.9536167245
4207,206005.166006722
4208,118515.947908872
4209,89179.6323044921
4210,69683.6042481816
4211,225589.050230444
4212,99564.8235178101
4213,205435.590331724
4214,0
4215,551255.459422749
4216,378570.308199493
4217,278706.951486312
4218,279246.802869736
4219,123244.298452069
4220,0
4221,340321.620000221
4222,275021.627461119
4223,489832.403388227
4224,294768.351393063
4225,284125.70125436
4226,283902.524669814
4227,217735.581346141
4228,0
4229,154961.184811679
4230,902661.616275706
4231,310598.15504899
4232,111599.60441725
4233,280292.285292561
4234,136775.612794111
4235,148490.708827041
4236,0
4237,188051.132388392
4238,195962.846183988
4239,0
4240,90006.0809569114
4241,285980.283126344
4242,567141.885720553
4243,65327.0478502527
4244,100781.463697323
4245,216859.620554171
4246,223434.68060372
4247,209382.264284189
4248,193189.293610288
4249,129926.230725435
4250,61867.6394678065
4251,213415.016539614
4252,719926.511686824
4253,134061.234280197
4254,243856.402541924
4255,0
4256,0
4257,213935.206030769
4258,121518.034293308
4259,303588.954971052
4260,0
4261,241342.71890261
4262,456101.072305032
4263,57359.9411621174
4264,675420.082423863
4265,77931.9810983847
4266,0
4267,242244.944227654
4268,273813.910008749
4269,323738.505482523
4270,273417.522479261
4271,583243.732872153
4272,0
4273,423079.626679734
4274,343007.070046227
4275,139355.002338896
4276,0
4277,0
4278,389490.438857561
4279,292844.258205048
4280,0
4281,428144.659254106
4282,236464.613998532
4283,381143.39528427
4284,160040.496767061
4285,36018.6070556159
4286,188730.726413347
4287,83354.7163176798
4288,606912.076436806
4289,226542.0120336
4290,258856.815570078
4291,0
4292,308900.149223816
4293,1344121.7938965
4294,406500.5666786
4295,62307.3383519165
4296,171990.537109468
4297,441435.713649852
4298,297995.983244244
4299,153325.802359922
4300,432515.656139448
4301,237013.855093582
4302,220315.535740035
4303,125770.546548307
4304,409774.90379572
4305,199122.717892707
4306,261290.044087714
4307,694253.981252316
4308,274518.182062024
4309,63014.1131449122
4310,347115.40128348
4311,446048.674143814
4312,300822.564039185
4313,206627.111530302
4314,173585.477047104
4315,268809.840907
4316,1954072.61179469
4317,113679.677599495
4318,241313.777148462
4319,0
4320,76805.9484837068
4321,0
4322,0
4323,697914.546081913
4324,201073.854081805
4325,996323.45526514
4326,668995.166235642
4327,134682.198211491
4328,0
4329,106778.511033804
4330,121372.384045401
4331,258482.088813841
4332,81507.5871726595
4333,0
4334,300295.083105248
4335,225754.355018088
4336,1092245.75244764
4337,257056.950478705
4338,127718.856175192
4339,260064.410767485
4340,134866.967884072
4341,0
4342,730543.146768473
4343,23241.1030859437
4344,368508.022423722
4345,221631.462033015
4346,185056.182266797
4347,281008.960730096
4348,110230.259074008
4349,388084.146808438
4350,0
4351,359906.697305196
4352,976762.644136455
4353,612857.843922662
4354,175779.556064109
4355,188136.848540582
4356,211461.221744054
4357,288315.771186944
4358,168971.161115482
4359,74218.7287845008
4360,236788.084062594
4361,243839.760276424
4362,348146.193122669
4363,75782.1641047272
4364,363383.514874889
4365,382907.086839587
4366,329938.830810451
4367,174953.691897499
4368,73009.1061611582
4369,513694.302749075
4370,439199.098121516
4371,266464.22602245
4372,160292.644934609
4373,390271.511544709
4374,363990.010334959
4375,370075.392346622
4376,260630.891782024
4377,817691.317345914
4378,0
4379,1345423.66768364
4380,222145.659759235
4381,0
4382,285924.560217846
4383,39852.6400842533
4384,219536.836352785
4385,0
4386,92718.1479979288
4387,383199.703716056
4388,186208.427723773
4389,0
4390,98776.70661166
4391,0
4392,0
4393,350019.044316246
4394,0
4395,405654.902270127
4396,0
4397,162994.404718115
4398,0
4399,939847.87383883
4400,22279.2736540428
4401,166894.240827499
4402,332126.75448676
4403,184293.508179297
4404,437138.675694101
4405,187815.387874409
4406,522725.627716865
4407,1036313.03708555
4408,650104.316529351
4409,0
4410,47773.7595049532
4411,83996.0870041122
4412,0
4413,80462.4966916475
4414,104223.169922403
4415,228872.88274387
4416,103957.75827183
4417,255151.919050539
4418,97318.7830884947
4419,281226.745177834
4420,84386.7410877187
4421,79807.7416228139
4422,0
4423,0
4424,255039.294439093
4425,603831.752997257
4426,215966.909998403
4427,237258.103915879
4428,462152.950157661
4429,255979.545544593
4430,665286.680772774
4431,298454.410092739
4432,0
4433,796942.323977386
4434,277359.757930357
4435,140994.295774316
4436,325438.531756539
4437,165254.382638377
4438,0
4439,226133.724299915
4440,1047549.91096925
4441,271734.32683238
4442,153881.336470312
4443,359128.066478044
4444,0
4445,236237.500540363
4446,160161.602899201
4447,241052.125529464
4448,244212.96223194
4449,239889.771790639
4450,201414.504445737
4451,112361.452554269
4452,0
4453,470329.707993208
4454,0
4455,0
4456,486608.962078118
4457,0
4458,155917.091688449
4459,731227.105009562
4460,380954.140076927
4461,1002307.52983034
4462,473762.556671004
4463,319609.417344488
4464,421476.897618141
4465,202859.831442557
4466,227698.078309954
4467,51194.9430560174
4468,485193.98664214
4469,121413.689929267
4470,242941.806280715
4471,0
4472,291446.860020753
4473,300937.681118079
4474,884357.255079647
4475,294301.479891303
4476,167282.085317414
4477,0
4478,123813.511412081
4479,327576.811009529
4480,80614.2043916268
4481,211196.467385745
4482,387675.491134304
4483,197476.473343107
4484,793551.998369927
4485,502725.785632485
4486,228401.914662232
4487,434028.047849462
4488,183823.024223775
4489,126796.555489913
4490,344623.540931655
4491,326511.071271354
4492,241342.238039758
4493,204160.035074362
4494,282210.96791183
4495,479109.728550273
4496,247316.986746597
4497,367381.222235622
4498,212165.959572384
4499,447179.584194216
4500,285370.130834418
4501,305626.624636808
4502,974845.789806085
4503,1036076.67844152
4504,207944.367040013
4505,209524.539353709
4506,702944.417426691
4507,208512.926049825
4508,263303.122250993
4509,173450.580068227
4510,73767.3737344709
4511,183705.996833751
4512,663053.004593137
4513,785407.68501095
4514,1802889.19991412
4515,194464.219762985
4516,2194.0587433297
4517,167979.768460155
4518,157976.99444103
4519,0
4520,360427.252860134
4521,122057.747130615
4522,0
4523,363999.942402682
4524,346257.353148508
4525,96094.9377034084
4526,0
4527,247010.168496836
4528,60122.2629452497
4529,709826.060027817
4530,463345.003356843
4531,0
4532,278313.792056769
4533,304308.889324553
4534,0
4535,303774.703203541
4536,454742.27477635
4537,347488.758103402
4538,197423.362532214
4539,628869.105109885
4540,352815.296168606
4541,311089.256755217
4542,251633.375059528
4543,335310.637239085
4544,172888.1572596
4545,360458.742423636
4546,564386.474304736
4547,216556.999198767
4548,0
4549,294810.618465944
4550,150747.744883032
4551,131965.036138793
4552,395521.417799118
4553,0
4554,499146.075034655
4555,428768.424541853
4556,317626.310004815
4557,792287.712108684
4558,651130.262979117
4559,122724.442963911
4560,723899.641761552
4561,217255.594811436
4562,347000.602883843
4563,127661.140721943
4564,239423.304357691
4565,166127.189858074
4566,346932.808895811
4567,295907.356205354
4568,0
4569,686639.156879193
4570,163202.791607121
4571,78947.5356911818
4572,101294.852790236
4573,23832.0585824919
4574,1016244.9455992
4575,445514.653147107
4576,553400.541349097
4577,0
4578,190417.216898719
4579,454502.962314164
4580,219669.486209958
4581,875751.626970885
4582,499932.298370576
4583,236664.365150411
4584,151047.785346155
4585,180365.514747639
4586,259643.293075302
4587,85703.4602422205
4588,241051.457008378
4589,129501.920394393
4590,362432.445645743
4591,195994.302487357
4592,186375.806660619
4593,173009.296257438
4594,260335.914430531
4595,365990.000093135
4596,49418.8603223866
4597,485648.957839504
4598,458136.723315642
4599,221106.572827591
4600,251133.591455301
4601,0
4602,42061.6137769136
4603,41880.9629771532
4604,51771.8775294378
4605,205969.573957344
4606,80265.8231744812
4607,340363.905794358
4608,276253.989841733
4609,624040.68872179
4610,477657.088720665
4611,0
4612,125467.218213398
4613,385430.415637236
4614,993984.335371801
4615,273340.67363712
4616,200397.721040214
4617,0
4618,497146.975265114
4619,0
4620,65618.5933592896
4621,239383.624940981
4622,531113.964513886
4623,44961.4591496379
4624,317636.750237002
4625,0
4626,976987.19376097
4627,353720.428166212
4628,62536.1828877448
4629,318510.428275473
4630,146467.47587124
4631,91659.4886607106
4632,136743.633743866
4633,278054.995757857
4634,0
4635,162535.481604543
4636,197214.74419185
4637,29272.8615695695
4638,436484.277506114
4639,1666119.30008822
4640,100070.227781198
4641,0
4642,1756282.49409065
4643,767256.632029938
4644,357983.134684556
4645,0
4646,439779.618335307
4647,221062.072135662
4648,0
4649,125104.425812295
4650,0
4651,0
4652,0
4653,702268.738164735
4654,0
4655,0
4656,960502.644120835
4657,210993.891543823
4658,319925.644829538
4659,903009.010057834
4660,357787.462854308
4661,0
4662,365626.76578982
4663,291700.052103407
4664,458255.039367693
4665,204969.892210294
4666,194359.277880104
4667,432854.110948266
4668,498751.523464312
4669,368677.594698693
4670,316927.447414108
4671,0
4672,0
4673,192791.13951339
4674,209958.519176749
4675,156155.862220761
4676,0
4677,690297.656971278
4678,328204.591214778
4679,478970.494773871
4680,126755.317397629
4681,222245.814122638
4682,123397.8551617
4683,247656.406395439
4684,170851.00495685
4685,228020.350912892
4686,558026.118359209
4687,0
4688,543509.87563991
4689,915675.226533402
4690,0
4691,447622.028433824
4692,227900.871278021
4693,358879.275445114
4694,305082.480725744
4695,198801.172929594
4696,123929.180635939
4697,419605.388768015
4698,124929.04402073
4699,250179.72803325
4700,162986.987679082
4701,0
4702,275663.239635769
4703,307351.893621341
4704,724144.775377758
4705,0
4706,149554.877766659
4707,0
4708,420623.233373586
4709,431578.695123514
4710,368500.972802
4711,679282.203489197
4712,338218.524713255
4713,419284.153994141
4714,297466.703449303
4715,200842.117447164
4716,220402.906999121
4717,269165.052779435
4718,655764.403173198
4719,25189.0717435162
4720,269389.223759573
4721,441063.141146241
4722,975684.981339306
4723,180080.864342621
4724,437978.816001435
4725,110450.643561584
4726,306226.491970064
4727,394083.287752222
4728,177589.793505138
4729,223359.578611024
4730,230377.765752087
4731,199516.680524649
4732,208799.204017367
4733,166021.441913882
4734,0
4735,265568.761000329
4736,293725.170632647
4737,56295.5903503892
4738,275513.226465316
4739,0
4740,307245.004678907
4741,305844.336632339
4742,3823.5668846395
4743,131292.589116202
4744,107149.686266695
4745,20129.7241516473
4746,51951.7585937003
4747,337328.342018758
4748,80271.029293039
